GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,cgp,wins,losses,winpercent,homerecord,awayrecord
2019-03-28,1610612755,1610612751,2018,123.0,110.0,233.0,74,47,27,0.635,29-9,18-18
2019-03-28,1610612748,1610612742,2018,105.0,99.0,204.0,74,36,38,0.486,17-21,19-17
2019-03-28,1610612752,1610612761,2018,92.0,117.0,209.0,74,14,60,0.18899999999999997,7-29,7-31
2019-03-28,1610612745,1610612743,2018,112.0,85.0,197.0,75,47,28,0.627,27-10,20-18
2019-03-28,1610612749,1610612746,2018,128.0,118.0,246.0,75,56,19,0.747,31-6,25-13
2019-03-28,1610612740,1610612758,2018,121.0,118.0,239.0,76,31,45,0.408,18-19,13-26
2019-03-28,1610612759,1610612739,2018,116.0,110.0,226.0,75,43,32,0.573,29-8,14-24
2019-03-27,1610612741,1610612757,2018,98.0,118.0,216.0,75,21,54,0.28,9-28,12-26
2019-03-27,1610612763,1610612744,2018,103.0,118.0,221.0,74,30,44,0.405,20-18,10-26
2019-03-27,1610612760,1610612754,2018,107.0,99.0,206.0,74,43,31,0.581,23-12,20-19
2019-03-27,1610612756,1610612764,2018,121.0,124.0,245.0,75,17,58,0.22699999999999998,10-26,7-32
2019-03-27,1610612762,1610612747,2018,115.0,100.0,215.0,74,44,30,0.595,24-12,20-18
2019-03-26,1610612766,1610612759,2018,125.0,116.0,241.0,73,34,39,0.466,23-15,11-24
2019-03-26,1610612739,1610612738,2018,106.0,116.0,222.0,74,19,55,0.257,13-25,6-30
2019-03-26,1610612748,1610612753,2018,99.0,104.0,203.0,73,36,37,0.493,17-20,19-17
2019-03-26,1610612761,1610612741,2018,112.0,103.0,215.0,74,51,23,0.6890000000000001,29-9,22-14
2019-03-26,1610612749,1610612745,2018,108.0,94.0,202.0,74,55,19,0.743,30-6,25-13
2019-03-26,1610612750,1610612746,2018,111.0,122.0,233.0,73,33,40,0.452,23-11,10-29
2019-03-26,1610612740,1610612737,2018,120.0,130.0,250.0,75,31,44,0.413,18-18,13-26
2019-03-26,1610612742,1610612758,2018,121.0,125.0,246.0,73,29,44,0.397,22-14,7-30
2019-03-26,1610612743,1610612765,2018,95.0,92.0,187.0,72,49,23,0.6809999999999999,30-6,19-17
2019-03-26,1610612747,1610612764,2018,124.0,106.0,230.0,73,32,41,0.43799999999999994,19-17,13-24
2019-03-25,1610612753,1610612755,2018,119.0,98.0,217.0,73,35,38,0.479,22-16,13-22
2019-03-25,1610612763,1610612760,2018,115.0,103.0,218.0,73,29,44,0.397,19-18,10-26
2019-03-25,1610612762,1610612756,2018,125.0,92.0,217.0,73,43,30,0.589,23-12,20-18
2019-03-25,1610612757,1610612751,2018,148.0,144.0,292.0,72,45,27,0.625,28-9,17-18
2019-03-24,1610612752,1610612746,2018,113.0,124.0,237.0,73,14,59,0.192,7-28,7-31
2019-03-24,1610612749,1610612739,2018,127.0,105.0,232.0,73,54,19,0.74,29-6,25-13
2019-03-24,1610612754,1610612743,2018,124.0,88.0,212.0,73,44,29,0.603,27-9,17-20
2019-03-24,1610612761,1610612766,2018,114.0,115.0,229.0,73,51,22,0.6990000000000001,29-8,22-14
2019-03-24,1610612740,1610612745,2018,90.0,113.0,203.0,74,31,43,0.419,18-17,13-26
2019-03-24,1610612738,1610612759,2018,96.0,115.0,211.0,73,43,30,0.589,26-11,17-19
2019-03-24,1610612744,1610612765,2018,121.0,114.0,235.0,72,49,23,0.6809999999999999,25-11,24-12
2019-03-24,1610612747,1610612758,2018,111.0,106.0,217.0,72,31,41,0.431,18-17,13-24
2019-03-23,1610612766,1610612738,2018,124.0,117.0,241.0,71,32,39,0.451,22-15,10-24
2019-03-23,1610612764,1610612748,2018,108.0,113.0,221.0,73,30,43,0.41100000000000003,22-15,8-28
2019-03-23,1610612737,1610612755,2018,129.0,127.0,256.0,73,25,48,0.342,14-22,11-26
2019-03-23,1610612741,1610612762,2018,83.0,114.0,197.0,73,21,52,0.28800000000000003,9-27,12-25
2019-03-23,1610612763,1610612750,2018,99.0,112.0,211.0,72,29,43,0.40299999999999997,19-17,10-26
2019-03-23,1610612744,1610612742,2018,91.0,126.0,217.0,71,49,22,0.69,25-10,24-12
2019-03-23,1610612757,1610612765,2018,117.0,112.0,229.0,71,44,27,0.62,27-9,17-18
2019-03-23,1610612758,1610612756,2018,112.0,103.0,215.0,71,35,36,0.493,22-15,13-21
2019-03-22,1610612753,1610612763,2018,123.0,119.0,242.0,72,34,38,0.47200000000000003,21-16,13-22
2019-03-22,1610612739,1610612746,2018,108.0,110.0,218.0,72,19,53,0.264,13-24,6-29
2019-03-22,1610612752,1610612743,2018,93.0,111.0,204.0,72,14,58,0.19399999999999998,7-27,7-31
2019-03-22,1610612761,1610612760,2018,109.0,116.0,225.0,72,51,21,0.708,29-7,22-14
2019-03-22,1610612745,1610612759,2018,111.0,105.0,216.0,72,45,27,0.625,26-10,19-17
2019-03-22,1610612749,1610612748,2018,116.0,87.0,203.0,72,53,19,0.736,28-6,25-13
2019-03-22,1610612747,1610612751,2018,106.0,111.0,217.0,71,31,40,0.4370000000000001,18-16,13-24
2019-03-21,1610612766,1610612750,2018,113.0,106.0,219.0,70,31,39,0.44299999999999995,21-15,10-24
2019-03-21,1610612764,1610612743,2018,108.0,113.0,221.0,72,30,42,0.41700000000000004,22-14,8-28
2019-03-21,1610612737,1610612762,2018,117.0,114.0,231.0,72,24,48,0.33299999999999996,13-22,11-26
2019-03-21,1610612756,1610612765,2018,98.0,118.0,216.0,72,17,55,0.23600000000000002,10-25,7-30
2019-03-21,1610612758,1610612742,2018,116.0,100.0,216.0,70,34,36,0.486,21-15,13-21
2019-03-21,1610612744,1610612754,2018,112.0,89.0,201.0,70,48,22,0.6859999999999999,24-10,24-12
2019-03-20,1610612739,1610612749,2018,107.0,102.0,209.0,71,18,53,0.254,12-24,6-29
2019-03-20,1610612753,1610612740,2018,119.0,96.0,215.0,71,33,38,0.465,20-16,13-22
2019-03-20,1610612755,1610612738,2018,118.0,115.0,233.0,71,46,25,0.648,28-9,18-16
2019-03-20,1610612752,1610612762,2018,116.0,137.0,253.0,71,14,57,0.19699999999999998,7-26,7-31
2019-03-20,1610612741,1610612764,2018,126.0,120.0,246.0,72,20,52,0.278,8-27,12-25
2019-03-20,1610612763,1610612745,2018,126.0,125.0,251.0,70,28,42,0.4,18-17,10-25
2019-03-20,1610612759,1610612748,2018,105.0,110.0,215.0,71,42,29,0.5920000000000001,29-7,13-22
2019-03-20,1610612760,1610612761,2018,114.0,123.0,237.0,71,42,29,0.5920000000000001,23-11,19-18
2019-03-20,1610612757,1610612742,2018,126.0,118.0,244.0,70,43,27,0.614,26-9,17-18
2019-03-19,1610612766,1610612755,2018,114.0,118.0,232.0,69,31,38,0.449,21-14,10-24
2019-03-19,1610612737,1610612745,2018,105.0,121.0,226.0,71,24,47,0.33799999999999997,13-21,11-26
2019-03-19,1610612749,1610612747,2018,115.0,101.0,216.0,70,52,18,0.743,27-6,25-12
2019-03-19,1610612750,1610612744,2018,107.0,117.0,224.0,70,32,38,0.457,23-10,9-28
2019-03-19,1610612758,1610612751,2018,121.0,123.0,244.0,69,34,35,0.493,21-14,13-21
2019-03-19,1610612746,1610612754,2018,115.0,109.0,224.0,71,41,30,0.5770000000000001,22-13,19-17
2019-03-18,1610612739,1610612765,2018,126.0,119.0,245.0,70,17,53,0.243,11-24,6-29
2019-03-18,1610612764,1610612762,2018,95.0,116.0,211.0,70,30,40,0.429,22-13,8-27
2019-03-18,1610612738,1610612743,2018,105.0,114.0,219.0,70,43,27,0.614,26-10,17-17
2019-03-18,1610612761,1610612752,2018,128.0,92.0,220.0,70,49,21,0.7,28-7,21-14
2019-03-18,1610612760,1610612748,2018,107.0,116.0,223.0,70,42,28,0.6,23-10,19-18
2019-03-18,1610612759,1610612744,2018,111.0,105.0,216.0,70,41,29,0.586,28-7,13-22
2019-03-18,1610612742,1610612740,2018,125.0,129.0,254.0,69,28,41,0.406,22-13,6-28
2019-03-18,1610612756,1610612741,2018,101.0,116.0,217.0,71,17,54,0.239,10-24,7-30
2019-03-18,1610612757,1610612754,2018,106.0,98.0,204.0,69,42,27,0.609,25-9,17-18
2019-03-17,1610612752,1610612747,2018,124.0,123.0,247.0,69,13,56,0.188,6-26,7-30
2019-03-17,1610612748,1610612766,2018,93.0,75.0,168.0,68,32,36,0.47100000000000003,16-20,16-16
2019-03-17,1610612749,1610612755,2018,125.0,130.0,255.0,69,52,17,0.754,27-5,25-12
2019-03-17,1610612765,1610612761,2018,110.0,107.0,217.0,68,35,33,0.515,22-13,13-20
2019-03-17,1610612753,1610612737,2018,101.0,91.0,192.0,70,32,38,0.457,19-16,13-22
2019-03-17,1610612758,1610612741,2018,129.0,102.0,231.0,68,33,35,0.485,20-14,13-21
2019-03-17,1610612745,1610612750,2018,117.0,102.0,219.0,69,43,26,0.623,25-10,18-16
2019-03-17,1610612746,1610612751,2018,119.0,116.0,235.0,70,40,30,0.5710000000000001,21-13,19-17
2019-03-16,1610612738,1610612737,2018,129.0,120.0,249.0,69,42,27,0.609,25-10,17-17
2019-03-16,1610612764,1610612763,2018,135.0,128.0,263.0,69,29,40,0.42,21-13,8-27
2019-03-16,1610612740,1610612756,2018,136.0,138.0,274.0,71,30,41,0.423,18-16,12-25
2019-03-16,1610612742,1610612739,2018,121.0,116.0,237.0,68,27,41,0.397,21-13,6-28
2019-03-16,1610612760,1610612744,2018,88.0,110.0,198.0,69,42,27,0.609,23-9,19-18
2019-03-16,1610612759,1610612757,2018,108.0,103.0,211.0,69,40,29,0.58,27-7,13-22
2019-03-16,1610612743,1610612754,2018,102.0,100.0,202.0,67,45,22,0.672,29-6,16-16
2019-03-16,1610612762,1610612751,2018,114.0,98.0,212.0,68,39,29,0.574,22-12,17-17
2019-03-15,1610612765,1610612747,2018,111.0,97.0,208.0,67,34,33,0.507,21-13,13-20
2019-03-15,1610612755,1610612758,2018,123.0,114.0,237.0,68,43,25,0.632,27-9,16-16
2019-03-15,1610612764,1610612766,2018,110.0,116.0,226.0,68,29,39,0.426,21-12,8-27
2019-03-15,1610612748,1610612749,2018,98.0,113.0,211.0,67,32,35,0.478,16-19,16-16
2019-03-15,1610612745,1610612756,2018,108.0,102.0,210.0,68,42,26,0.618,24-10,18-16
2019-03-15,1610612740,1610612757,2018,110.0,122.0,232.0,70,30,40,0.429,18-15,12-25
2019-03-15,1610612759,1610612752,2018,109.0,83.0,192.0,68,39,29,0.574,26-7,13-22
2019-03-15,1610612746,1610612741,2018,128.0,121.0,249.0,69,39,30,0.565,20-13,19-17
2019-03-14,1610612754,1610612760,2018,108.0,106.0,214.0,68,43,25,0.632,26-9,17-16
2019-03-14,1610612753,1610612739,2018,120.0,91.0,211.0,69,31,38,0.449,18-16,13-22
2019-03-14,1610612738,1610612758,2018,126.0,120.0,246.0,68,41,27,0.603,24-10,17-17
2019-03-14,1610612761,1610612747,2018,111.0,98.0,209.0,68,48,20,0.706,27-7,21-13
2019-03-14,1610612762,1610612750,2018,120.0,100.0,220.0,67,38,29,0.5670000000000001,21-12,17-17
2019-03-14,1610612743,1610612742,2018,100.0,99.0,199.0,66,44,22,0.667,28-6,16-16
2019-03-13,1610612764,1610612753,2018,100.0,90.0,190.0,67,28,39,0.418,20-12,8-27
2019-03-13,1610612760,1610612751,2018,108.0,96.0,204.0,67,41,26,0.612,22-9,19-17
2019-03-13,1610612748,1610612765,2018,108.0,74.0,182.0,66,31,35,0.47,15-19,16-16
2019-03-13,1610612737,1610612763,2018,132.0,111.0,243.0,68,23,45,0.33799999999999997,12-21,11-24
2019-03-13,1610612745,1610612744,2018,104.0,106.0,210.0,67,42,25,0.627,24-9,18-16
2019-03-13,1610612756,1610612762,2018,97.0,114.0,211.0,68,16,52,0.235,10-23,6-29
2019-03-12,1610612754,1610612752,2018,103.0,98.0,201.0,67,42,25,0.627,25-9,17-16
2019-03-12,1610612755,1610612739,2018,106.0,99.0,205.0,67,42,25,0.627,26-9,16-16
2019-03-12,1610612741,1610612747,2018,107.0,123.0,230.0,68,19,49,0.27899999999999997,8-26,11-23
2019-03-12,1610612740,1610612749,2018,113.0,130.0,243.0,69,30,39,0.435,18-14,12-25
2019-03-12,1610612742,1610612759,2018,105.0,112.0,217.0,66,27,39,0.409,21-12,6-27
2019-03-12,1610612743,1610612750,2018,133.0,107.0,240.0,65,43,22,0.662,27-6,16-16
2019-03-12,1610612746,1610612757,2018,104.0,125.0,229.0,68,39,29,0.574,20-12,19-17
2019-03-11,1610612739,1610612761,2018,126.0,101.0,227.0,66,16,50,0.242,10-24,6-26
2019-03-11,1610612764,1610612758,2018,121.0,115.0,236.0,66,27,39,0.409,19-12,8-27
2019-03-11,1610612751,1610612765,2018,103.0,75.0,178.0,68,35,33,0.515,20-16,15-17
2019-03-11,1610612745,1610612766,2018,118.0,106.0,224.0,66,41,25,0.621,23-9,18-16
2019-03-11,1610612762,1610612760,2018,89.0,98.0,187.0,65,37,28,0.569,21-11,16-17
2019-03-11,1610612746,1610612738,2018,140.0,115.0,255.0,67,38,29,0.5670000000000001,19-12,19-17
2019-03-10,1610612765,1610612741,2018,131.0,108.0,239.0,64,33,31,0.516,20-13,13-18
2019-03-10,1610612748,1610612761,2018,104.0,125.0,229.0,65,31,34,0.47700000000000004,15-18,16-16
2019-03-10,1610612755,1610612754,2018,106.0,89.0,195.0,66,41,25,0.621,25-9,16-16
2019-03-10,1610612737,1610612740,2018,128.0,116.0,244.0,67,22,45,0.32799999999999996,11-21,11-24
2019-03-10,1610612763,1610612753,2018,105.0,97.0,202.0,67,27,40,0.40299999999999997,17-17,10-23
2019-03-10,1610612742,1610612745,2018,93.0,94.0,187.0,65,27,38,0.415,21-11,6-27
2019-03-10,1610612750,1610612752,2018,103.0,92.0,195.0,66,31,35,0.47,22-10,9-25
2019-03-10,1610612759,1610612749,2018,121.0,114.0,235.0,66,37,29,0.561,25-7,12-22
2019-03-10,1610612744,1610612756,2018,111.0,115.0,226.0,65,45,20,0.6920000000000001,24-9,21-11
2019-03-09,1610612752,1610612758,2018,94.0,102.0,196.0,65,13,52,0.2,6-25,7-27
2019-03-09,1610612737,1610612751,2018,112.0,114.0,226.0,66,22,44,0.33299999999999996,11-20,11-24
2019-03-09,1610612750,1610612764,2018,135.0,130.0,265.0,65,30,35,0.462,21-10,9-25
2019-03-09,1610612747,1610612738,2018,107.0,120.0,227.0,65,30,35,0.462,18-15,12-20
2019-03-09,1610612749,1610612766,2018,131.0,114.0,245.0,65,49,16,0.754,26-5,23-11
2019-03-09,1610612757,1610612756,2018,127.0,120.0,247.0,65,39,26,0.6,24-9,15-17
2019-03-08,1610612766,1610612764,2018,112.0,111.0,223.0,64,29,35,0.45299999999999996,20-14,9-21
2019-03-08,1610612753,1610612742,2018,111.0,106.0,217.0,66,30,36,0.455,17-16,13-20
2019-03-08,1610612748,1610612739,2018,126.0,110.0,236.0,64,30,34,0.469,14-18,16-16
2019-03-08,1610612741,1610612765,2018,104.0,112.0,216.0,66,19,47,0.28800000000000003,8-25,11-22
2019-03-08,1610612745,1610612755,2018,107.0,91.0,198.0,64,39,25,0.609,22-9,17-16
2019-03-08,1610612763,1610612762,2018,114.0,104.0,218.0,66,26,40,0.39399999999999996,16-17,10-23
2019-03-08,1610612740,1610612761,2018,104.0,127.0,231.0,67,30,37,0.44799999999999995,18-13,12-24
2019-03-08,1610612744,1610612743,2018,122.0,105.0,227.0,64,44,20,0.688,23-9,21-11
2019-03-08,1610612746,1610612760,2018,118.0,110.0,228.0,66,37,29,0.561,18-12,19-17
2019-03-07,1610612749,1610612754,2018,117.0,98.0,215.0,64,48,16,0.75,25-5,23-11
2019-03-07,1610612757,1610612760,2018,121.0,129.0,250.0,64,39,25,0.609,24-8,15-17
2019-03-06,1610612766,1610612748,2018,84.0,91.0,175.0,63,29,34,0.46,20-13,9-21
2019-03-06,1610612765,1610612750,2018,131.0,114.0,245.0,62,31,31,0.5,19-13,12-18
2019-03-06,1610612764,1610612742,2018,132.0,123.0,255.0,63,26,37,0.413,18-12,8-25
2019-03-06,1610612737,1610612759,2018,104.0,111.0,215.0,65,22,43,0.33799999999999997,11-19,11-24
2019-03-06,1610612751,1610612739,2018,113.0,107.0,220.0,66,33,33,0.5,19-16,14-17
2019-03-06,1610612741,1610612755,2018,108.0,107.0,215.0,65,18,47,0.27699999999999997,7-25,11-22
2019-03-06,1610612740,1610612762,2018,104.0,114.0,218.0,66,30,36,0.455,18-12,12-24
2019-03-06,1610612756,1610612752,2018,107.0,96.0,203.0,65,14,51,0.215,9-23,5-28
2019-03-06,1610612758,1610612738,2018,109.0,111.0,220.0,63,32,31,0.508,20-13,12-18
2019-03-06,1610612747,1610612743,2018,99.0,115.0,214.0,64,30,34,0.469,18-14,12-20
2019-03-05,1610612754,1610612741,2018,105.0,96.0,201.0,64,41,23,0.6409999999999999,24-9,17-14
2019-03-05,1610612755,1610612753,2018,114.0,106.0,220.0,63,40,23,0.635,24-9,16-14
2019-03-05,1610612761,1610612745,2018,95.0,107.0,202.0,64,46,18,0.7190000000000001,27-6,19-12
2019-03-05,1610612763,1610612757,2018,120.0,111.0,231.0,65,25,40,0.385,15-17,10-23
2019-03-05,1610612750,1610612760,2018,131.0,120.0,251.0,63,29,34,0.46,20-10,9-24
2019-03-05,1610612744,1610612738,2018,95.0,128.0,223.0,63,44,19,0.698,23-8,21-11
2019-03-04,1610612751,1610612742,2018,127.0,88.0,215.0,65,32,33,0.4920000000000001,18-16,14-17
2019-03-04,1610612748,1610612737,2018,114.0,113.0,227.0,62,28,34,0.452,13-18,15-16
2019-03-04,1610612759,1610612743,2018,104.0,103.0,207.0,64,35,29,0.547,24-7,11-22
2019-03-04,1610612756,1610612749,2018,114.0,105.0,219.0,64,13,51,0.203,8-23,5-28
2019-03-04,1610612762,1610612740,2018,112.0,115.0,227.0,62,36,26,0.581,21-10,15-16
2019-03-04,1610612758,1610612752,2018,115.0,108.0,223.0,62,31,31,0.5,19-13,12-18
2019-03-04,1610612747,1610612746,2018,105.0,113.0,218.0,63,30,33,0.47600000000000003,18-13,12-20
2019-03-03,1610612766,1610612757,2018,108.0,118.0,226.0,62,29,33,0.46799999999999997,20-12,9-21
2019-03-03,1610612738,1610612745,2018,104.0,115.0,219.0,63,38,25,0.603,24-9,14-16
2019-03-03,1610612741,1610612737,2018,118.0,123.0,241.0,63,18,45,0.28600000000000003,7-24,11-21
2019-03-03,1610612746,1610612752,2018,128.0,107.0,235.0,64,35,29,0.547,17-12,18-17
2019-03-03,1610612739,1610612753,2018,107.0,93.0,200.0,63,15,48,0.23800000000000002,9-24,6-24
2019-03-03,1610612765,1610612761,2018,112.0,107.0,219.0,61,30,31,0.4920000000000001,18-13,12-18
2019-03-03,1610612764,1610612750,2018,135.0,121.0,256.0,62,25,37,0.40299999999999997,17-12,8-25
2019-03-03,1610612760,1610612763,2018,99.0,95.0,194.0,62,38,24,0.613,21-9,17-15
2019-03-02,1610612739,1610612765,2018,93.0,129.0,222.0,62,15,47,0.242,9-23,6-24
2019-03-02,1610612754,1610612753,2018,112.0,117.0,229.0,63,41,22,0.6509999999999999,24-8,17-14
2019-03-02,1610612748,1610612751,2018,117.0,88.0,205.0,61,27,34,0.44299999999999995,12-18,15-16
2019-03-02,1610612755,1610612744,2018,117.0,120.0,237.0,62,40,22,0.645,24-8,16-14
2019-03-02,1610612742,1610612763,2018,81.0,111.0,192.0,61,27,34,0.44299999999999995,21-10,6-24
2019-03-02,1610612759,1610612760,2018,116.0,102.0,218.0,63,34,29,0.54,23-7,11-22
2019-03-02,1610612743,1610612740,2018,112.0,120.0,232.0,61,42,19,0.6890000000000001,27-5,15-14
2019-03-02,1610612756,1610612747,2018,118.0,109.0,227.0,63,12,51,0.19,7-23,5-28
2019-03-02,1610612762,1610612749,2018,115.0,111.0,226.0,61,35,26,0.574,20-10,15-16
2019-03-01,1610612737,1610612741,2018,161.0,168.0,329.0,62,21,41,0.33899999999999997,11-18,10-23
2019-03-01,1610612751,1610612766,2018,112.0,123.0,235.0,63,32,31,0.508,18-15,14-16
2019-03-01,1610612761,1610612757,2018,119.0,117.0,236.0,62,45,17,0.726,26-6,19-11
2019-03-01,1610612738,1610612764,2018,107.0,96.0,203.0,62,37,25,0.597,23-9,14-16
2019-03-01,1610612756,1610612740,2018,116.0,130.0,246.0,62,12,50,0.19399999999999998,7-22,5-28
2019-03-01,1610612758,1610612746,2018,109.0,116.0,225.0,61,31,30,0.508,19-12,12-18
2019-03-01,1610612747,1610612749,2018,120.0,131.0,251.0,61,30,31,0.4920000000000001,18-12,12-19
2019-02-28,1610612754,1610612750,2018,122.0,115.0,237.0,62,40,22,0.645,23-8,17-14
2019-02-28,1610612753,1610612744,2018,103.0,96.0,199.0,62,28,34,0.452,16-16,12-18
2019-02-28,1610612752,1610612739,2018,118.0,125.0,243.0,61,13,48,0.213,6-24,7-24
2019-02-28,1610612745,1610612748,2018,121.0,118.0,239.0,61,36,25,0.59,21-9,15-16
2019-02-28,1610612760,1610612755,2018,104.0,108.0,212.0,60,38,22,0.633,21-8,17-14
2019-02-28,1610612743,1610612762,2018,104.0,111.0,215.0,60,42,18,0.7,27-4,15-14
2019-02-27,1610612766,1610612745,2018,113.0,118.0,231.0,60,28,32,0.467,20-11,8-21
2019-02-27,1610612737,1610612750,2018,131.0,123.0,254.0,61,20,41,0.32799999999999996,10-18,10-23
2019-02-27,1610612751,1610612764,2018,116.0,125.0,241.0,62,32,30,0.516,18-14,14-16
2019-02-27,1610612748,1610612744,2018,126.0,125.0,251.0,59,26,33,0.441,11-18,15-15
2019-02-27,1610612738,1610612757,2018,92.0,97.0,189.0,61,37,24,0.607,23-8,14-16
2019-02-27,1610612763,1610612741,2018,107.0,109.0,216.0,62,24,38,0.387,15-16,9-22
2019-02-27,1610612759,1610612765,2018,105.0,93.0,198.0,62,33,29,0.532,22-7,11-22
2019-02-27,1610612742,1610612754,2018,110.0,101.0,211.0,60,26,34,0.433,20-10,6-24
2019-02-27,1610612762,1610612746,2018,111.0,105.0,216.0,59,33,26,0.5589999999999999,19-10,14-16
2019-02-27,1610612758,1610612749,2018,140.0,141.0,281.0,60,31,29,0.517,19-11,12-18
2019-02-27,1610612747,1610612740,2018,125.0,119.0,244.0,60,29,31,0.483,17-12,12-19
2019-02-26,1610612752,1610612753,2018,108.0,103.0,211.0,60,12,48,0.2,5-24,7-24
2019-02-26,1610612761,1610612738,2018,118.0,95.0,213.0,61,44,17,0.721,25-6,19-11
2019-02-26,1610612743,1610612760,2018,121.0,112.0,233.0,59,41,18,0.695,26-4,15-14
2019-02-25,1610612766,1610612744,2018,110.0,121.0,231.0,59,28,31,0.475,20-10,8-21
2019-02-25,1610612739,1610612757,2018,110.0,123.0,233.0,60,14,46,0.233,9-22,5-24
2019-02-25,1610612765,1610612754,2018,113.0,109.0,222.0,58,28,30,0.483,17-13,11-17
2019-02-25,1610612751,1610612759,2018,101.0,85.0,186.0,61,31,30,0.508,17-14,14-16
2019-02-25,1610612748,1610612756,2018,121.0,124.0,245.0,58,26,32,0.44799999999999995,11-17,15-15
2019-02-25,1610612741,1610612749,2018,106.0,117.0,223.0,60,16,44,0.267,7-23,9-21
2019-02-25,1610612745,1610612737,2018,119.0,111.0,230.0,59,34,25,0.5760000000000001,20-9,14-16
2019-02-25,1610612763,1610612747,2018,110.0,105.0,215.0,61,23,38,0.377,14-16,9-22
2019-02-25,1610612750,1610612758,2018,112.0,105.0,217.0,59,28,31,0.475,19-10,9-21
2019-02-25,1610612740,1610612755,2018,110.0,111.0,221.0,61,27,34,0.44299999999999995,18-11,9-23
2019-02-25,1610612746,1610612742,2018,121.0,112.0,233.0,61,33,28,0.541,16-12,17-16
2019-02-24,1610612761,1610612753,2018,98.0,113.0,211.0,60,44,16,0.733,25-5,19-11
2019-02-24,1610612743,1610612746,2018,123.0,96.0,219.0,58,40,18,0.69,25-4,15-14
2019-02-24,1610612752,1610612759,2018,130.0,118.0,248.0,59,11,48,0.18600000000000005,4-24,7-24
2019-02-23,1610612755,1610612757,2018,115.0,130.0,245.0,59,38,21,0.644,24-7,14-14
2019-02-23,1610612737,1610612756,2018,120.0,112.0,232.0,59,19,40,0.322,9-18,10-22
2019-02-23,1610612766,1610612751,2018,115.0,117.0,232.0,58,28,30,0.483,20-9,8-21
2019-02-23,1610612739,1610612763,2018,112.0,107.0,219.0,59,13,46,0.22,8-22,5-24
2019-02-23,1610612764,1610612754,2018,112.0,119.0,231.0,59,24,35,0.40700000000000003,17-11,7-24
2019-02-23,1610612740,1610612747,2018,128.0,115.0,243.0,60,26,34,0.433,17-11,9-23
2019-02-23,1610612748,1610612765,2018,96.0,119.0,215.0,57,26,31,0.456,11-16,15-15
2019-02-23,1610612741,1610612738,2018,126.0,116.0,242.0,59,15,44,0.254,6-23,9-21
2019-02-23,1610612760,1610612758,2018,116.0,119.0,235.0,58,38,20,0.655,21-7,17-13
2019-02-23,1610612749,1610612750,2018,140.0,128.0,268.0,58,44,14,0.759,24-5,20-9
2019-02-23,1610612744,1610612745,2018,112.0,118.0,230.0,58,42,16,0.7240000000000001,23-7,19-9
2019-02-23,1610612762,1610612742,2018,125.0,109.0,234.0,58,32,26,0.552,18-10,14-16
2019-02-22,1610612766,1610612764,2018,123.0,110.0,233.0,57,27,30,0.474,19-9,8-21
2019-02-22,1610612754,1610612740,2018,126.0,111.0,237.0,58,38,20,0.655,22-8,16-12
2019-02-22,1610612753,1610612741,2018,109.0,110.0,219.0,59,27,32,0.45799999999999996,16-15,11-17
2019-02-22,1610612761,1610612759,2018,120.0,117.0,237.0,59,43,16,0.7290000000000001,24-5,19-11
2019-02-22,1610612737,1610612765,2018,122.0,125.0,247.0,58,19,39,0.32799999999999996,9-17,10-22
2019-02-22,1610612752,1610612750,2018,104.0,115.0,219.0,58,11,47,0.19,4-23,7-24
2019-02-22,1610612763,1610612746,2018,106.0,112.0,218.0,59,23,36,0.39,14-15,9-21
2019-02-22,1610612742,1610612743,2018,104.0,114.0,218.0,57,26,31,0.456,20-9,6-22
2019-02-22,1610612760,1610612762,2018,148.0,147.0,295.0,57,37,20,0.649,20-7,17-13
2019-02-21,1610612739,1610612756,2018,111.0,98.0,209.0,58,12,46,0.207,7-22,5-24
2019-02-21,1610612755,1610612748,2018,106.0,102.0,208.0,58,37,21,0.638,23-7,14-14
2019-02-21,1610612751,1610612757,2018,99.0,113.0,212.0,59,30,29,0.508,17-13,13-16
2019-02-21,1610612749,1610612738,2018,98.0,97.0,195.0,57,43,14,0.754,23-5,20-9
2019-02-21,1610612744,1610612758,2018,125.0,123.0,248.0,57,41,16,0.7190000000000001,22-7,19-9
2019-02-21,1610612747,1610612745,2018,111.0,106.0,217.0,57,28,29,0.491,16-12,12-17
2019-02-14,1610612753,1610612766,2018,127.0,89.0,216.0,58,26,32,0.44799999999999995,15-15,11-17
2019-02-14,1610612737,1610612752,2018,91.0,106.0,197.0,57,19,38,0.33299999999999996,9-16,10-22
2019-02-14,1610612740,1610612760,2018,131.0,122.0,253.0,58,25,33,0.431,16-11,9-22
2019-02-13,1610612739,1610612751,2018,139.0,148.0,287.0,57,12,45,0.21100000000000002,7-21,5-24
2019-02-13,1610612754,1610612749,2018,97.0,106.0,203.0,57,38,19,0.667,22-7,16-12
2019-02-13,1610612738,1610612765,2018,118.0,110.0,228.0,57,36,21,0.632,22-8,14-13
2019-02-13,1610612752,1610612755,2018,111.0,126.0,237.0,56,10,46,0.179,4-22,6-24
2019-02-13,1610612761,1610612764,2018,129.0,120.0,249.0,58,42,16,0.7240000000000001,23-5,19-11
2019-02-13,1610612741,1610612763,2018,122.0,110.0,232.0,57,13,44,0.228,5-23,8-21
