GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10,cgp,wins,losses,winpercent,cgp_away,wins_away,losses_away,winpercen_away,hometeam-homewins,hometeam-awaywins,awayteam-homewins,awayteam-awaywins,avgpointtotal_home,avgpointtotal_away,meanpointtotal
2017-01-08,1610612751,1610612755,2016,95.0,105.0,200.0,96.7,98.4,97.85,106.0,35,8,27,0.229,34,9,25,0.265,7,1,6,3,196.96,207.68,202.32
2017-01-08,1610612749,1610612764,2016,101.0,107.0,208.0,99.8,108.15,94.7,91.35,35,18,17,0.514,35,17,18,0.486,11,7,14,3,200.48,193.0,196.74
2017-01-08,1610612746,1610612748,2016,98.0,86.0,184.0,109.85,106.5,97.25,95.5,39,25,14,0.6409999999999999,38,11,27,0.289,13,12,5,6,214.36,195.0,204.68
2017-01-08,1610612761,1610612745,2016,122.0,129.0,251.0,100.6,99.2,112.7,109.85,36,24,12,0.667,38,29,9,0.763,12,12,15,14,206.0,216.24,211.12
2017-01-08,1610612763,1610612762,2016,88.0,79.0,167.0,98.25,97.5,95.55,106.55,39,23,16,0.59,38,23,15,0.605,13,10,12,11,193.96,200.2,197.07999999999998
2017-01-08,1610612756,1610612739,2016,116.0,120.0,236.0,106.25,103.85,101.9,101.55,37,12,25,0.324,35,27,8,0.7709999999999999,7,5,18,9,212.88,195.48,204.18
2017-01-08,1610612757,1610612765,2016,124.0,125.0,249.0,104.75,105.45,100.85,105.95,38,16,22,0.421,38,17,21,0.447,10,6,10,7,209.44,206.0,207.72
2017-01-08,1610612758,1610612744,2016,106.0,117.0,223.0,97.75,101.5,107.5,105.85,36,15,21,0.417,37,31,6,0.838,7,8,16,15,207.08,199.04,203.06
2017-01-08,1610612747,1610612753,2016,111.0,95.0,206.0,107.3,114.65,96.55,103.5,40,14,26,0.35,38,16,22,0.421,9,5,7,9,219.28,203.64,211.45999999999998
2017-01-07,1610612754,1610612752,2016,123.0,109.0,232.0,92.05,92.25,101.2,97.2,37,19,18,0.514,36,17,19,0.472,14,5,11,6,187.28,200.28,193.78
2017-01-07,1610612738,1610612740,2016,117.0,108.0,225.0,99.65,105.5,100.45,104.8,36,22,14,0.611,37,14,23,0.378,10,12,10,4,195.08,200.8,197.94
2017-01-07,1610612741,1610612761,2016,123.0,118.0,241.0,94.0,91.0,100.6,99.2,36,18,18,0.5,35,24,11,0.6859999999999999,11,7,12,12,185.44,206.0,195.72
2017-01-07,1610612760,1610612743,2016,121.0,106.0,227.0,101.8,103.4,109.2,110.3,37,21,16,0.568,36,14,22,0.389,13,8,7,7,210.36,217.04,213.7
2017-01-07,1610612750,1610612762,2016,92.0,94.0,186.0,110.05,111.2,95.55,106.55,36,11,25,0.306,37,22,15,0.595,6,5,12,10,209.4,200.2,204.8
2017-01-07,1610612742,1610612737,2016,82.0,97.0,179.0,104.45,102.7,96.35,95.7,36,11,25,0.306,36,20,16,0.556,7,4,10,10,213.0,199.44,206.22
2017-01-07,1610612759,1610612766,2016,102.0,85.0,187.0,107.75,96.55,99.45,97.7,36,29,7,0.8059999999999999,37,20,17,0.541,12,17,12,8,204.12,194.96,199.54000000000002
2017-01-06,1610612764,1610612750,2016,112.0,105.0,217.0,94.7,91.35,110.05,111.2,34,16,18,0.471,35,11,24,0.314,13,3,6,5,193.0,209.4,201.2
2017-01-06,1610612753,1610612745,2016,93.0,100.0,193.0,96.55,103.5,112.7,109.85,37,16,21,0.4320000000000001,37,28,9,0.757,7,9,15,13,203.64,216.24,209.94
2017-01-06,1610612738,1610612755,2016,110.0,106.0,216.0,99.65,105.5,97.85,106.0,35,21,14,0.6,33,9,24,0.273,9,12,6,3,195.08,207.68,201.38
2017-01-06,1610612751,1610612739,2016,108.0,116.0,224.0,96.7,98.4,101.9,101.55,34,8,26,0.235,34,26,8,0.765,7,1,18,8,196.96,195.48,196.22
2017-01-06,1610612749,1610612752,2016,111.0,116.0,227.0,99.8,108.15,101.2,97.2,34,18,16,0.529,35,16,19,0.457,11,7,11,5,200.48,200.28,200.38
2017-01-06,1610612747,1610612748,2016,127.0,100.0,227.0,107.3,114.65,97.25,95.5,39,13,26,0.333,37,11,26,0.297,8,5,5,6,219.28,195.0,207.14
2017-01-06,1610612744,1610612763,2016,119.0,128.0,247.0,107.5,105.85,98.25,97.5,36,31,5,0.861,38,22,16,0.579,16,15,13,9,199.04,193.96,196.5
2017-01-06,1610612758,1610612746,2016,98.0,106.0,204.0,97.75,101.5,109.85,106.5,35,15,20,0.429,38,24,14,0.632,7,8,13,11,207.08,214.36,210.72000000000003
2017-01-05,1610612754,1610612751,2016,121.0,109.0,230.0,92.05,92.25,96.7,98.4,36,18,18,0.5,33,8,25,0.242,13,5,7,1,187.28,196.96,192.12
2017-01-05,1610612761,1610612762,2016,101.0,93.0,194.0,100.6,99.2,95.55,106.55,34,23,11,0.6759999999999999,36,22,14,0.611,11,12,12,10,206.0,200.2,203.1
2017-01-05,1610612765,1610612766,2016,115.0,114.0,229.0,100.85,105.95,99.45,97.7,37,16,21,0.4320000000000001,36,20,16,0.556,9,7,12,8,206.0,194.96,200.48000000000002
2017-01-05,1610612740,1610612737,2016,94.0,99.0,193.0,100.45,104.8,96.35,95.7,36,14,22,0.389,35,19,16,0.5429999999999999,10,4,10,9,200.8,199.44,200.12
2017-01-05,1610612745,1610612760,2016,118.0,116.0,234.0,112.7,109.85,101.8,103.4,36,27,9,0.75,36,21,15,0.583,14,13,13,8,216.24,210.36,213.3
2017-01-05,1610612742,1610612756,2016,95.0,102.0,197.0,104.45,102.7,106.25,103.85,35,11,24,0.314,36,11,25,0.306,7,4,7,4,213.0,212.88,212.94
2017-01-05,1610612743,1610612759,2016,99.0,127.0,226.0,109.2,110.3,107.75,96.55,35,14,21,0.4,35,28,7,0.8,7,7,12,16,217.04,204.12,210.57999999999998
2017-01-05,1610612757,1610612747,2016,118.0,109.0,227.0,104.75,105.45,107.3,114.65,37,15,22,0.405,38,13,25,0.342,9,6,8,5,209.44,219.28,214.36
2017-01-04,1610612766,1610612760,2016,123.0,112.0,235.0,99.45,97.7,101.8,103.4,35,19,16,0.5429999999999999,35,21,14,0.6,11,8,13,8,194.96,210.36,202.66000000000003
2017-01-04,1610612753,1610612737,2016,92.0,111.0,203.0,96.55,103.5,96.35,95.7,36,16,20,0.444,34,18,16,0.529,7,9,10,8,203.64,199.44,201.54
2017-01-04,1610612752,1610612749,2016,104.0,105.0,209.0,101.2,97.2,99.8,108.15,34,16,18,0.471,33,17,16,0.515,11,5,11,6,200.28,200.48,200.38
2017-01-04,1610612739,1610612741,2016,94.0,106.0,200.0,101.9,101.55,94.0,91.0,33,26,7,0.7879999999999999,35,17,18,0.486,18,8,11,6,195.48,185.44,190.45999999999998
2017-01-04,1610612746,1610612763,2016,115.0,106.0,221.0,109.85,106.5,98.25,97.5,37,23,14,0.622,37,22,15,0.595,12,11,13,9,214.36,193.96,204.16000000000003
2017-01-04,1610612744,1610612757,2016,125.0,117.0,242.0,107.5,105.85,104.75,105.45,35,30,5,0.857,36,15,21,0.417,15,15,9,6,199.04,209.44,204.24
2017-01-04,1610612758,1610612748,2016,102.0,107.0,209.0,97.75,101.5,97.25,95.5,34,15,19,0.441,36,10,26,0.278,7,8,5,5,207.08,195.0,201.04000000000002
2017-01-03,1610612755,1610612750,2016,93.0,91.0,184.0,97.85,106.0,110.05,111.2,32,8,24,0.25,34,11,23,0.324,5,3,6,5,207.68,209.4,208.54000000000002
2017-01-03,1610612738,1610612762,2016,115.0,104.0,219.0,99.65,105.5,95.55,106.55,34,20,14,0.588,35,22,13,0.629,8,12,12,10,195.08,200.2,197.64
2017-01-03,1610612765,1610612754,2016,116.0,121.0,237.0,100.85,105.95,92.05,92.25,36,16,20,0.444,35,17,18,0.486,9,7,13,4,206.0,187.28,196.64
2017-01-03,1610612742,1610612764,2016,113.0,105.0,218.0,104.45,102.7,94.7,91.35,34,10,24,0.294,33,16,17,0.485,6,4,13,3,213.0,193.0,203.0
2017-01-03,1610612759,1610612761,2016,110.0,82.0,192.0,107.75,96.55,100.6,99.2,34,27,7,0.794,33,23,10,0.6970000000000001,11,16,11,12,204.12,206.0,205.06
2017-01-03,1610612743,1610612758,2016,113.0,120.0,233.0,109.2,110.3,97.75,101.5,34,14,20,0.412,33,14,19,0.424,7,7,7,7,217.04,207.08,212.06
2017-01-03,1610612756,1610612748,2016,99.0,90.0,189.0,106.25,103.85,97.25,95.5,35,10,25,0.28600000000000003,35,10,25,0.28600000000000003,6,4,5,5,212.88,195.0,203.94
2017-01-03,1610612747,1610612763,2016,116.0,102.0,218.0,107.3,114.65,98.25,97.5,37,12,25,0.324,36,22,14,0.611,7,5,13,9,219.28,193.96,206.62
2017-01-02,1610612749,1610612760,2016,98.0,94.0,192.0,99.8,108.15,101.8,103.4,32,16,16,0.5,34,21,13,0.618,10,6,13,8,200.48,210.36,205.42000000000002
2017-01-02,1610612739,1610612740,2016,90.0,82.0,172.0,101.9,101.55,100.45,104.8,32,25,7,0.7809999999999999,35,14,21,0.4,17,8,10,4,195.48,200.8,198.14
2017-01-02,1610612751,1610612762,2016,89.0,101.0,190.0,96.7,98.4,95.55,106.55,32,8,24,0.25,34,21,13,0.618,7,1,12,9,196.96,200.2,198.57999999999998
2017-01-02,1610612752,1610612753,2016,103.0,115.0,218.0,101.2,97.2,96.55,103.5,33,16,17,0.485,35,15,20,0.429,11,5,7,8,200.28,203.64,201.95999999999998
2017-01-02,1610612741,1610612766,2016,118.0,111.0,229.0,94.0,91.0,99.45,97.7,34,16,18,0.471,34,19,15,0.5589999999999999,10,6,11,8,185.44,194.96,190.2
2017-01-02,1610612745,1610612764,2016,101.0,91.0,192.0,112.7,109.85,94.7,91.35,35,26,9,0.743,32,16,16,0.5,13,13,13,3,216.24,193.0,204.62
2017-01-02,1610612746,1610612756,2016,109.0,98.0,207.0,109.85,106.5,106.25,103.85,36,22,14,0.611,34,10,24,0.294,11,11,6,4,214.36,212.88,213.62
2017-01-02,1610612744,1610612743,2016,127.0,119.0,246.0,107.5,105.85,109.2,110.3,34,29,5,0.853,33,14,19,0.424,14,15,7,7,199.04,217.04,208.04
2017-01-01,1610612737,1610612759,2016,114.0,112.0,226.0,96.35,95.7,107.75,96.55,33,17,16,0.515,33,27,6,0.818,9,8,11,16,199.44,204.12,201.78
2017-01-01,1610612748,1610612765,2016,98.0,107.0,205.0,97.25,95.5,100.85,105.95,34,10,24,0.294,35,15,20,0.429,5,5,9,6,195.0,206.0,200.5
2017-01-01,1610612754,1610612753,2016,117.0,104.0,221.0,92.05,92.25,96.55,103.5,34,16,18,0.471,34,15,19,0.441,12,4,7,8,187.28,203.64,195.45999999999998
2017-01-01,1610612750,1610612757,2016,89.0,95.0,184.0,110.05,111.2,104.75,105.45,33,11,22,0.333,35,14,21,0.4,6,5,9,5,209.4,209.44,209.42000000000002
2017-01-01,1610612747,1610612761,2016,114.0,123.0,237.0,107.3,114.65,100.6,99.2,36,12,24,0.333,32,22,10,0.688,7,5,11,11,219.28,206.0,212.64
2016-12-31,1610612758,1610612763,2016,98.0,112.0,210.0,97.75,101.5,98.25,97.5,32,14,18,0.438,35,21,14,0.6,7,7,13,8,207.08,193.96,200.52
2016-12-31,1610612741,1610612749,2016,96.0,116.0,212.0,94.0,91.0,99.8,108.15,33,16,17,0.485,31,15,16,0.484,10,6,10,5,185.44,200.48,192.95999999999998
2016-12-31,1610612766,1610612739,2016,109.0,121.0,230.0,99.45,97.7,101.9,101.55,33,19,14,0.5760000000000001,31,24,7,0.774,11,8,17,7,194.96,195.48,195.22
2016-12-31,1610612745,1610612752,2016,129.0,122.0,251.0,112.7,109.85,101.2,97.2,34,25,9,0.735,32,16,16,0.5,12,13,11,5,216.24,200.28,208.26
2016-12-31,1610612762,1610612756,2016,91.0,86.0,177.0,95.55,106.55,106.25,103.85,33,20,13,0.606,33,10,23,0.303,11,9,6,4,200.2,212.88,206.54
2016-12-31,1610612760,1610612746,2016,114.0,88.0,202.0,101.8,103.4,109.85,106.5,33,20,13,0.606,35,22,13,0.629,12,8,11,11,210.36,214.36,212.36
2016-12-30,1610612754,1610612741,2016,111.0,101.0,212.0,92.05,92.25,94.0,91.0,33,15,18,0.455,32,16,16,0.5,11,4,10,6,187.28,185.44,186.36
2016-12-30,1610612764,1610612751,2016,118.0,95.0,213.0,94.7,91.35,96.7,98.4,31,15,16,0.484,31,8,23,0.258,12,3,7,1,193.0,196.96,194.98000000000002
2016-12-30,1610612738,1610612748,2016,117.0,114.0,231.0,99.65,105.5,97.25,95.5,33,19,14,0.5760000000000001,33,10,23,0.303,7,12,5,5,195.08,195.0,195.04000000000002
2016-12-30,1610612740,1610612752,2016,104.0,92.0,196.0,100.45,104.8,101.2,97.2,34,13,21,0.382,31,16,15,0.516,9,4,11,5,200.8,200.28,200.54000000000002
2016-12-30,1610612745,1610612746,2016,140.0,116.0,256.0,112.7,109.85,109.85,106.5,33,24,9,0.727,34,22,12,0.647,11,13,11,11,216.24,214.36,215.3
2016-12-30,1610612750,1610612749,2016,116.0,99.0,215.0,110.05,111.2,99.8,108.15,32,10,22,0.313,30,15,15,0.5,5,5,10,5,209.4,200.48,204.94
2016-12-30,1610612737,1610612765,2016,105.0,98.0,203.0,96.35,95.7,100.85,105.95,32,16,16,0.5,34,15,19,0.441,8,8,9,6,199.44,206.0,202.72
2016-12-30,1610612759,1610612757,2016,110.0,94.0,204.0,107.75,96.55,104.75,105.45,32,26,6,0.813,34,14,20,0.412,10,16,9,5,204.12,209.44,206.78
2016-12-30,1610612743,1610612755,2016,122.0,124.0,246.0,109.2,110.3,97.85,106.0,32,14,18,0.438,31,7,24,0.226,7,7,5,2,217.04,207.68,212.36
2016-12-30,1610612744,1610612742,2016,108.0,99.0,207.0,107.5,105.85,104.45,102.7,33,28,5,0.848,33,10,23,0.303,13,15,6,4,199.04,213.0,206.01999999999998
2016-12-29,1610612766,1610612748,2016,91.0,82.0,173.0,99.45,97.7,97.25,95.5,32,18,14,0.563,32,10,22,0.313,10,8,5,5,194.96,195.0,194.98000000000002
2016-12-29,1610612763,1610612760,2016,114.0,80.0,194.0,98.25,97.5,101.8,103.4,34,20,14,0.588,32,20,12,0.625,12,8,12,8,193.96,210.36,202.16000000000003
2016-12-29,1610612739,1610612738,2016,124.0,118.0,242.0,101.9,101.55,99.65,105.5,30,23,7,0.767,32,19,13,0.594,16,7,7,12,195.48,195.08,195.28
2016-12-29,1610612762,1610612755,2016,100.0,83.0,183.0,95.55,106.55,97.85,106.0,32,19,13,0.594,30,7,23,0.233,10,9,5,2,200.2,207.68,203.94
2016-12-29,1610612756,1610612761,2016,99.0,91.0,190.0,106.25,103.85,100.6,99.2,32,9,23,0.281,31,22,9,0.71,5,4,11,11,212.88,206.0,209.44
2016-12-29,1610612747,1610612742,2016,89.0,101.0,190.0,107.3,114.65,104.45,102.7,35,12,23,0.343,32,9,23,0.281,7,5,6,3,219.28,213.0,216.14
2016-12-28,1610612764,1610612754,2016,111.0,105.0,216.0,94.7,91.35,92.05,92.25,30,14,16,0.467,32,15,17,0.469,11,3,11,4,193.0,187.28,190.14
2016-12-28,1610612753,1610612766,2016,101.0,120.0,221.0,96.55,103.5,99.45,97.7,33,15,18,0.455,31,17,14,0.5479999999999999,7,8,10,7,203.64,194.96,199.3
2016-12-28,1610612737,1610612752,2016,102.0,98.0,200.0,96.35,95.7,101.2,97.2,31,15,16,0.484,30,16,14,0.5329999999999999,7,8,11,5,199.44,200.28,199.86
2016-12-28,1610612765,1610612749,2016,94.0,119.0,213.0,100.85,105.95,99.8,108.15,33,15,18,0.455,29,14,15,0.483,9,6,10,4,206.0,200.48,203.24
2016-12-28,1610612741,1610612751,2016,101.0,99.0,200.0,94.0,91.0,96.7,98.4,31,15,16,0.484,30,8,22,0.267,9,6,7,1,185.44,196.96,191.2
2016-12-28,1610612740,1610612746,2016,102.0,98.0,200.0,100.45,104.8,109.85,106.5,33,12,21,0.364,33,22,11,0.667,8,4,11,11,200.8,214.36,207.58
2016-12-28,1610612759,1610612756,2016,119.0,98.0,217.0,107.75,96.55,106.25,103.85,31,25,6,0.8059999999999999,31,9,22,0.29,9,16,5,4,204.12,212.88,208.5
2016-12-28,1610612743,1610612750,2016,105.0,103.0,208.0,109.2,110.3,110.05,111.2,31,13,18,0.419,31,10,21,0.32299999999999995,6,7,5,5,217.04,209.4,213.22
2016-12-28,1610612757,1610612758,2016,102.0,89.0,191.0,104.75,105.45,97.75,101.5,33,13,20,0.394,31,14,17,0.452,8,5,7,7,209.44,207.08,208.26
2016-12-28,1610612744,1610612761,2016,121.0,111.0,232.0,107.5,105.85,100.6,99.2,32,27,5,0.8440000000000001,30,22,8,0.733,12,15,11,11,199.04,206.0,202.51999999999998
2016-12-27,1610612738,1610612763,2016,113.0,103.0,216.0,99.65,105.5,98.25,97.5,31,18,13,0.581,33,20,13,0.606,6,12,12,8,195.08,193.96,194.52
2016-12-27,1610612748,1610612760,2016,94.0,106.0,200.0,97.25,95.5,101.8,103.4,31,10,21,0.32299999999999995,31,19,12,0.613,5,5,12,7,195.0,210.36,202.68
2016-12-27,1610612742,1610612745,2016,107.0,123.0,230.0,104.45,102.7,112.7,109.85,31,9,22,0.29,32,23,9,0.7190000000000001,6,3,11,12,213.0,216.24,214.62
2016-12-27,1610612747,1610612762,2016,100.0,102.0,202.0,107.3,114.65,95.55,106.55,34,12,22,0.353,31,18,13,0.581,7,5,10,8,219.28,200.2,209.74
2016-12-26,1610612764,1610612749,2016,107.0,102.0,209.0,94.7,91.35,99.8,108.15,29,13,16,0.448,28,14,14,0.5,10,3,10,4,193.0,200.48,196.74
2016-12-26,1610612753,1610612763,2016,112.0,102.0,214.0,96.55,103.5,98.25,97.5,32,14,18,0.438,32,20,12,0.625,6,8,12,8,203.64,193.96,198.8
2016-12-26,1610612751,1610612766,2016,120.0,118.0,238.0,96.7,98.4,99.45,97.7,29,7,22,0.241,30,17,13,0.5670000000000001,6,1,10,7,196.96,194.96,195.96
2016-12-26,1610612765,1610612739,2016,106.0,90.0,196.0,100.85,105.95,101.9,101.55,32,14,18,0.438,29,23,6,0.7929999999999999,8,6,16,7,206.0,195.48,200.74
2016-12-26,1610612741,1610612754,2016,90.0,85.0,175.0,94.0,91.0,92.05,92.25,30,14,16,0.467,31,15,16,0.484,8,6,11,4,185.44,187.28,186.36
2016-12-26,1610612740,1610612742,2016,111.0,104.0,215.0,100.45,104.8,104.45,102.7,32,11,21,0.344,30,9,21,0.3,7,4,6,3,200.8,213.0,206.9
2016-12-26,1610612745,1610612756,2016,131.0,115.0,246.0,112.7,109.85,106.25,103.85,31,22,9,0.71,30,9,21,0.3,10,12,5,4,216.24,212.88,214.56
2016-12-26,1610612750,1610612737,2016,104.0,90.0,194.0,110.05,111.2,96.35,95.7,30,9,21,0.3,30,15,15,0.5,4,5,7,8,209.4,199.44,204.42000000000002
2016-12-26,1610612757,1610612761,2016,91.0,95.0,186.0,104.75,105.45,100.6,99.2,32,13,19,0.406,29,21,8,0.7240000000000001,8,5,11,10,209.44,206.0,207.72
2016-12-26,1610612746,1610612743,2016,102.0,106.0,208.0,109.85,106.5,109.2,110.3,32,22,10,0.688,30,12,18,0.4,11,11,6,6,214.36,217.04,215.7
2016-12-26,1610612758,1610612755,2016,102.0,100.0,202.0,97.75,101.5,97.85,106.0,30,13,17,0.433,29,7,22,0.241,6,7,5,2,207.08,207.68,207.38
2016-12-25,1610612752,1610612738,2016,114.0,119.0,233.0,101.2,97.2,99.65,105.5,29,16,13,0.552,30,17,13,0.5670000000000001,11,5,6,11,200.28,195.08,197.68
2016-12-25,1610612739,1610612744,2016,109.0,108.0,217.0,101.9,101.55,107.5,105.85,28,22,6,0.7859999999999999,31,27,4,0.871,15,7,12,15,195.48,199.04,197.26
2016-12-25,1610612759,1610612741,2016,119.0,100.0,219.0,107.75,96.55,94.0,91.0,30,24,6,0.8,29,14,15,0.483,8,16,8,6,204.12,185.44,194.78
2016-12-25,1610612760,1610612750,2016,112.0,100.0,212.0,101.8,103.4,110.05,111.2,30,18,12,0.6,29,9,20,0.31,11,7,4,5,210.36,209.4,209.88
2016-12-25,1610612747,1610612746,2016,111.0,102.0,213.0,107.3,114.65,109.85,106.5,33,11,22,0.333,31,22,9,0.71,6,5,11,11,219.28,214.36,216.82
2016-12-23,1610612766,1610612741,2016,103.0,91.0,194.0,99.45,97.7,94.0,91.0,29,16,13,0.552,28,14,14,0.5,9,7,8,6,194.96,185.44,190.2
2016-12-23,1610612753,1610612747,2016,109.0,90.0,199.0,96.55,103.5,107.3,114.65,31,13,18,0.419,32,11,21,0.344,5,8,6,5,203.64,219.28,211.45999999999998
2016-12-23,1610612739,1610612751,2016,119.0,99.0,218.0,101.9,101.55,96.7,98.4,27,21,6,0.778,28,7,21,0.25,14,7,6,1,195.48,196.96,196.22
2016-12-23,1610612738,1610612760,2016,112.0,117.0,229.0,99.65,105.5,101.8,103.4,29,17,12,0.586,29,17,12,0.586,6,11,11,6,195.08,210.36,202.72000000000003
2016-12-23,1610612765,1610612744,2016,113.0,119.0,232.0,100.85,105.95,107.5,105.85,31,14,17,0.452,30,26,4,0.867,8,6,12,14,206.0,199.04,202.51999999999998
2016-12-23,1610612749,1610612764,2016,123.0,96.0,219.0,99.8,108.15,94.7,91.35,27,13,14,0.481,28,13,15,0.464,9,4,10,3,200.48,193.0,196.74
2016-12-23,1610612763,1610612745,2016,115.0,109.0,224.0,98.25,97.5,112.7,109.85,31,19,12,0.613,30,22,8,0.733,11,8,10,12,193.96,216.24,205.10000000000002
2016-12-23,1610612740,1610612748,2016,91.0,87.0,178.0,100.45,104.8,97.25,95.5,31,10,21,0.32299999999999995,30,10,20,0.333,6,4,5,5,200.8,195.0,197.9
2016-12-23,1610612750,1610612758,2016,105.0,109.0,214.0,110.05,111.2,97.75,101.5,28,9,19,0.321,29,12,17,0.414,4,5,6,6,209.4,207.08,208.24
2016-12-23,1610612743,1610612737,2016,108.0,109.0,217.0,109.2,110.3,96.35,95.7,29,12,17,0.414,29,14,15,0.483,6,6,7,7,217.04,199.44,208.24
2016-12-23,1610612762,1610612761,2016,98.0,104.0,202.0,95.55,106.55,100.6,99.2,30,18,12,0.6,28,20,8,0.7140000000000001,10,8,11,9,200.2,206.0,203.1
2016-12-23,1610612756,1610612755,2016,123.0,116.0,239.0,106.25,103.85,97.85,106.0,29,8,21,0.276,28,7,21,0.25,4,4,5,2,212.88,207.68,210.28
2016-12-23,1610612757,1610612759,2016,90.0,110.0,200.0,104.75,105.45,107.75,96.55,31,13,18,0.419,29,23,6,0.7929999999999999,8,5,8,15,209.44,204.12,206.78
2016-12-23,1610612746,1610612742,2016,88.0,90.0,178.0,109.85,106.5,104.45,102.7,30,22,8,0.733,29,8,21,0.276,11,11,6,2,214.36,213.0,213.68
2016-12-22,1610612754,1610612738,2016,102.0,109.0,211.0,92.05,92.25,99.65,105.5,30,15,15,0.5,28,16,12,0.5710000000000001,11,4,6,10,187.28,195.08,191.18
2016-12-22,1610612751,1610612744,2016,101.0,117.0,218.0,96.7,98.4,107.5,105.85,27,7,20,0.259,29,25,4,0.862,6,1,12,13,196.96,199.04,198.0
2016-12-22,1610612752,1610612753,2016,106.0,95.0,201.0,101.2,97.2,96.55,103.5,28,15,13,0.536,30,13,17,0.433,10,5,5,8,200.28,203.64,201.95999999999998
2016-12-22,1610612748,1610612747,2016,115.0,107.0,222.0,97.25,95.5,107.3,114.65,29,9,20,0.31,31,11,20,0.355,4,5,6,5,195.0,219.28,207.14
2016-12-22,1610612746,1610612759,2016,106.0,101.0,207.0,109.85,106.5,107.75,96.55,29,21,8,0.7240000000000001,28,23,5,0.821,10,11,8,15,214.36,204.12,209.24
2016-12-21,1610612739,1610612749,2016,113.0,102.0,215.0,101.9,101.55,99.8,108.15,26,20,6,0.769,26,13,13,0.5,13,7,9,4,195.48,200.48,197.98
2016-12-21,1610612737,1610612750,2016,84.0,92.0,176.0,96.35,95.7,110.05,111.2,28,14,14,0.5,27,8,19,0.29600000000000004,7,7,4,4,199.44,209.4,204.42000000000002
2016-12-21,1610612765,1610612763,2016,86.0,98.0,184.0,100.85,105.95,98.25,97.5,30,14,16,0.467,30,18,12,0.6,8,6,11,7,206.0,193.96,199.98000000000002
2016-12-21,1610612741,1610612764,2016,97.0,107.0,204.0,94.0,91.0,94.7,91.35,27,14,13,0.519,27,12,15,0.444,8,6,10,2,185.44,193.0,189.22
2016-12-21,1610612740,1610612760,2016,110.0,121.0,231.0,100.45,104.8,101.8,103.4,30,10,20,0.333,28,16,12,0.5710000000000001,6,4,11,5,200.8,210.36,205.58
2016-12-21,1610612762,1610612758,2016,93.0,94.0,187.0,95.55,106.55,97.75,101.5,29,18,11,0.621,28,11,17,0.393,10,8,6,5,200.2,207.08,203.64
2016-12-21,1610612756,1610612745,2016,111.0,125.0,236.0,106.25,103.85,112.7,109.85,28,8,20,0.28600000000000003,29,21,8,0.7240000000000001,4,4,10,11,212.88,216.24,214.56
2016-12-21,1610612757,1610612742,2016,95.0,96.0,191.0,104.75,105.45,104.45,102.7,30,13,17,0.433,28,7,21,0.25,8,5,6,1,209.44,213.0,211.22
2016-12-20,1610612755,1610612740,2016,93.0,108.0,201.0,97.85,106.0,100.45,104.8,27,7,20,0.259,29,9,20,0.31,5,2,6,3,207.68,200.8,204.24
2016-12-20,1610612766,1610612747,2016,117.0,113.0,230.0,99.45,97.7,107.3,114.65,28,15,13,0.536,30,11,19,0.3670000000000001,8,7,6,5,194.96,219.28,207.12
2016-12-20,1610612761,1610612751,2016,116.0,104.0,220.0,100.6,99.2,96.7,98.4,27,19,8,0.7040000000000001,26,7,19,0.269,10,9,6,1,206.0,196.96,201.48000000000002
2016-12-20,1610612752,1610612754,2016,118.0,111.0,229.0,101.2,97.2,92.05,92.25,27,14,13,0.519,29,15,14,0.517,9,5,11,4,200.28,187.28,193.78
2016-12-20,1610612748,1610612753,2016,130.0,136.0,266.0,97.25,95.5,96.55,103.5,28,9,19,0.321,29,12,17,0.414,4,5,5,7,195.0,203.64,199.32
2016-12-20,1610612749,1610612739,2016,108.0,114.0,222.0,99.8,108.15,101.9,101.55,25,13,12,0.52,25,19,6,0.76,9,4,13,6,200.48,195.48,197.98
2016-12-20,1610612763,1610612738,2016,109.0,112.0,221.0,98.25,97.5,99.65,105.5,29,18,11,0.621,27,15,12,0.556,11,7,6,9,193.96,195.08,194.52
2016-12-20,1610612745,1610612759,2016,100.0,102.0,202.0,112.7,109.85,107.75,96.55,28,21,7,0.75,27,22,5,0.815,10,11,8,14,216.24,204.12,210.18
2016-12-20,1610612746,1610612743,2016,119.0,102.0,221.0,109.85,106.5,109.2,110.3,28,20,8,0.7140000000000001,28,12,16,0.429,9,11,6,6,214.36,217.04,215.7
2016-12-20,1610612744,1610612762,2016,104.0,74.0,178.0,107.5,105.85,95.55,106.55,28,24,4,0.857,28,18,10,0.643,11,13,10,8,199.04,200.2,199.62
2016-12-20,1610612758,1610612757,2016,126.0,121.0,247.0,97.75,101.5,104.75,105.45,27,10,17,0.37,29,13,16,0.448,5,5,8,5,207.08,209.44,208.26
2016-12-19,1610612754,1610612764,2016,107.0,105.0,212.0,92.05,92.25,94.7,91.35,28,14,14,0.5,26,12,14,0.462,10,4,10,2,187.28,193.0,190.14
2016-12-19,1610612741,1610612765,2016,113.0,82.0,195.0,94.0,91.0,100.85,105.95,26,13,13,0.5,29,14,15,0.483,7,6,8,6,185.44,206.0,195.72
